,author,published_at,updated_at,like_count,text,sentimiento
1491,@umbs2581,2024-05-25T00:24:38Z,2024-05-25T00:24:38Z,0,Love Bob DeNiro standing up and speaking out,0.6369
1492,@bradphillips7074,2024-05-25T00:22:07Z,2024-05-25T00:22:07Z,0,Does anyone under 45 know who Robert Dinero is? Low information voters probably don’t know him.,-0.2732
1493,@deanwhite1862,2024-05-25T00:20:41Z,2024-05-25T00:20:41Z,1,💙 Vote 🔵 Blue 💙🔵💙,0.0
1494,@dlcs1406,2024-05-25T00:20:38Z,2024-05-25T00:20:38Z,0,That&#39;s a really good ad. It&#39;s short it&#39;s not sweet and to the point it&#39;s me or this guy,0.1811
1495,@sebell69,2024-05-25T00:12:15Z,2024-05-25T00:12:15Z,0,to prove the point of him wanting to be a dictator is he has not chosen a vice president (or a running mate). Dictator do NOT have vice presidents or running mates (neither do KINGS)!,0.0
1496,@mableleach5633,2024-05-25T00:11:20Z,2024-05-25T00:11:20Z,0,Trump has always had his personality disorders (mental health diagnosis). He cannot change and is ruled by it.,0.0
1497,@joniskibo5910,2024-05-25T00:06:54Z,2024-05-25T00:06:54Z,0,LOVE DeNiro ❤,0.7125
1498,@user-wq2qu7hl2c,2024-05-25T00:06:18Z,2024-05-25T00:06:18Z,0,"Thank you De Niro. Trump is a great danger to the Americans and the world. He must NEVER again be precident.<br>I am a European and I fear Trump. But I always support the USA.- Kind regards.....and thank you again, De Niro.",0.9081
1499,@LaramieWY730,2024-05-25T00:03:27Z,2024-05-25T00:03:27Z,0,How on earth is dump able to run for any office!  Such bullshit that he is held to a completely different level than anyone else.  VOTE DEM!,-0.7896
1500,@jeanneeber,2024-05-25T00:03:16Z,2024-05-25T00:03:16Z,0,"Honestly, we&#39;ve had complete GOP chaos for the last 4 years when Trumps not even in office, but still running the Republicans IN Congress!  That&#39;s how controlling he is!",-0.2344
1501,@MrMorokiatt,2024-05-25T00:03:08Z,2024-05-25T00:03:08Z,0,"Yo bro, you can&#39;t sound like DeNiro wearing pearls!",0.4199
1502,@user-oo4ns2ps3y,2024-05-25T00:00:20Z,2024-05-25T00:00:20Z,0,Trump nothing but a coward,0.4973
1503,@siouxrose7766,2024-05-24T23:54:16Z,2024-05-24T23:54:16Z,0,"Like De Niro, I am a native New Yorker and most of us know Trump as the B.S. artist that he is and always has been. De Niro has a strong conscience and recognizes the degree to which Trump stands for nothing... other than advantages to and for himself. <br><br>It&#39;s great to have De Niro speak openly since others in Hollywood have been warned that being outspoken will negatively impact their careers. And some of this deeply ingrained fear goes back to the bona fide witch hunts pushed by Joseph McCarthy and supported by J. Edgar Hoover.",0.7665
1504,@daveetcetera7952,2024-05-24T23:54:04Z,2024-05-24T23:55:32Z,1,"After he attempted a coup, the fact that the election months off is &quot;so close&quot; is the problem. Is it just the lying messaging, or the gullibility or utter ignorance of rightwing voters??? There was something wrong with the country that he got elected in the first place, but that he can get re-elected is just nuts.",-0.879
1505,@ileanafigueroa8685,2024-05-24T23:53:54Z,2024-05-24T23:53:54Z,0,🇺🇸 VOTE BIDEN/HARRIS  2024  🇺🇸,0.0
1506,@luap2551,2024-05-24T23:49:12Z,2024-05-24T23:49:12Z,0,De Niro should stick to movies where he fakes everything,-0.4215
1507,@claudyjansenvanhetlaar3285,2024-05-24T23:49:09Z,2024-05-24T23:49:09Z,1,"Trump simply cannot handle losing, so he is completely out of control. His stupid ego is so big, even for a narcissist. He still remains a loser.",-0.6824
1508,@wendyflores1092,2024-05-24T23:48:38Z,2024-05-24T23:48:38Z,0,"I&#39;m trying to understand the target of this video, specially with the violins at the end 🤔....",0.0
1509,@sharondavid-melly1498,2024-05-24T23:48:35Z,2024-05-24T23:50:08Z,0,"De Niro ad is direct, gripping.👍 Like it 💙🇺🇸",0.3612
1510,@greatedges,2024-05-24T23:47:48Z,2024-05-24T23:47:48Z,0,Visuals .. photos and words. Brilliant ad.,0.5859
1511,@nothingruler14All,2024-05-24T23:46:21Z,2024-05-24T23:46:21Z,0,Great ad.,0.6249
1512,@donnaterrell938,2024-05-24T23:40:18Z,2024-05-24T23:40:18Z,0,"How do you talk about the economy?  You remind people that &quot;Corporate Greed &quot;is the cause of inflation, NOT Joe Biden!",-0.4574
1513,@harryagrotis326,2024-05-24T23:36:04Z,2024-05-24T23:37:17Z,0,The problem is we never say what he wants revenge for??<br>He lost and he is a criminal. Revenge for what????,-0.9447
1514,@chosler172,2024-05-24T23:35:23Z,2024-05-24T23:35:23Z,0,This is not the 1st time you&#39;ve mentioned the blood bath comment being outta context. Could mention how so the next   time it comes up?,0.0
1515,@eamonxofarrell,2024-05-24T23:34:47Z,2024-05-24T23:34:47Z,0,"I&#39;m starting to warm to you Tim, but what does your new Republican Party look like?",0.8047
1516,@felicitousfeline9956,2024-05-24T23:34:43Z,2024-05-24T23:34:43Z,0,"Tim, I think you do have a deep baritone.",0.0
1517,@user-ul4ew7vt7h,2024-05-24T23:32:42Z,2024-05-24T23:32:42Z,0,Love Joe❤❤❤,0.6369
1518,@randyjohnson2087,2024-05-24T23:30:39Z,2024-05-24T23:30:39Z,1,DeNiro is a has been desperate for attention.,-0.3182
1519,@katherinea.rodgers8366,2024-05-24T23:30:21Z,2024-05-24T23:30:21Z,0,Robert DeNiro says it just right!!  Trump is so vile!  I cannot understand why any person in this country can follow him!,-0.8131
1520,@boscobeans,2024-05-24T23:28:41Z,2024-05-24T23:28:41Z,0,"All lies by De Niro, who is in end stage TDS.",-0.4215
1521,@Castaway.....,2024-05-24T23:28:19Z,2024-05-24T23:28:19Z,1,Great Ad,0.6249
1522,@PatrickRyan150,2024-05-24T23:27:40Z,2024-05-24T23:27:40Z,0,"Violence at the Capitol? 😅  BLM, PALESTINIANS ON COLLEGE CAMPUSES, 😅",-0.6249
1523,@PatrickRyan150,2024-05-24T23:25:55Z,2024-05-24T23:25:55Z,1,"LIARS, TRYING TO SPREAD FEAR, BUT NOBODY BELIEVES MEDIA OR HOLLYWEIRDOS.",-0.5106
1524,@AudreeHavran-kj2wh,2024-05-24T23:24:57Z,2024-05-24T23:24:57Z,0,"I agree with you Tim, he was always crazy..... now he&#39;s DESPERATE too",-0.1363
1525,@PatrickRyan150,2024-05-24T23:24:30Z,2024-05-24T23:24:30Z,0,"TRUMP, YOUR NEXT PRESIDENT! 🇺🇸",0.0
1526,@CCtriC-zr9xy,2024-05-24T23:24:00Z,2024-05-24T23:24:00Z,0,"I am with you. Trump has always be crazy.  He said deranged things on the campaign trail in 2019.   Would love them to connect the dots with Putin, Korea and dictator message.  I think they add the coward chanting kill Pence.",-0.7096
1527,@bradnorman7535,2024-05-24T23:23:23Z,2024-05-24T23:23:23Z,1,The only reason he is running is to try and keep himself out of jail via self-pardoning. prior to to those first indictments becoming apparent it was all a grift .,0.0
1528,@PatrickRyan150,2024-05-24T23:23:18Z,2024-05-24T23:23:18Z,0,FJB &amp; FRD,0.0
1529,@lisaboban,2024-05-24T23:22:56Z,2024-05-24T23:22:56Z,0,"Trump has always been a narcissist.  But after 2020, he&#39;s become paranoid and unhinged.",-0.3612
1530,@desertrose3663,2024-05-24T23:19:39Z,2024-05-24T23:20:50Z,10,If this man is elected our economy and rights will be the LEAST of our worries. These days will be the &quot;good old days&quot;. We can&#39;t let that happen!! Vote Blue 💙 down the ballot 💙.,-0.5242
1531,@xelamercedes,2024-05-24T23:18:26Z,2024-05-24T23:20:59Z,1,"I think you&#39;re right:  Donald has always been crazy. I also think something &quot;snapped&quot; when he lost the 2020 election. He believes he should always win. I think for narcissists, any loss registers as a wound. Especially a loss of this magnitude:  the whole nation witnessed it....he is no longer allowed to live in the White House...there&#39;s no pomp and circumstance when he enters a room...he&#39;s denied access to Air Force One....foreign leades can ignore his calls...etc.  (Now if we can just get the media to stop flocking to him every time he steps to a microphone....)",-0.926
1532,@dannmarceau9743,2024-05-24T23:17:16Z,2024-05-24T23:17:16Z,0,"Pssssssssst ... Trump&#39;s crazy, pass it on.",-0.34
1533,@user-ik1ip4uh5p,2024-05-24T23:15:37Z,2024-05-24T23:15:37Z,0,Vote Blue!,0.0
1534,@CyndiB-ds8mv,2024-05-24T23:14:58Z,2024-05-24T23:14:58Z,0,"Ya know, the bloodbath comment might seem a bit out of context right now but seeing how he IS such a disaster and spirals into unimaginable territory all the time, it could end up being &quot;bloodbath&quot;. Who knows with this psycho! I approve the ad too.",-0.7871
1535,@crl7413,2024-05-24T23:09:46Z,2024-05-24T23:18:21Z,0,"I want to hear interviews of people that like Biden. There must be millions that appreciate the Biden/Harris domestic and international accomplishments. After all, 81.2 million Americans voted for him.",0.6705
1536,@FoOtFoOt542,2024-05-24T23:08:11Z,2024-05-24T23:08:11Z,1,"If one’s opinion hasn’t changed by now, it won’t. Effort should be directed at getting people to register to vote and watch out for voter intimidation.",-0.4215
1537,@nancycrowe9063,2024-05-24T23:07:43Z,2024-05-24T23:07:43Z,0,"Mr. DeNiro please keep razing him, he is pathetic! He thinks he’s Gods gift to women, NOT!! Please vote blue to keep him out of office!!💙💙💙💙💙💙💙💙💙",-0.3879
1538,@jeromedamian5740,2024-05-24T23:06:54Z,2024-05-24T23:06:54Z,0,Trump&#39;s like a child who never got Enough attention from his daddy.,0.3612
1539,@mrJohnDesiderio,2024-05-24T23:02:59Z,2024-05-24T23:02:59Z,0,Agree -he always has been. But effective ad,0.7096
1540,@Erika-bo5ek,2024-05-24T23:02:13Z,2024-05-24T23:02:13Z,0,He’s a snowflake,0.0
1541,@isitme...1180,2024-05-24T23:00:56Z,2024-05-24T23:00:56Z,0,What about the Cubans in Florida?  I remember when they were talking about Biden and socialism last presidential election.  Are they not going to vote for Trump since he wants to be a dictator?,0.0
1542,@twhite8308,2024-05-24T23:00:38Z,2024-05-24T23:00:38Z,0,🧡Love🧡this🧡video🧡,0.0
1543,@urkiddingme6254,2024-05-24T22:59:50Z,2024-05-24T23:02:39Z,0,"It must be a good ad, &#39;cause FOX is really pissed off about it.  Using movie stars!  The horror!<br>I agree Trump has always been a nutcase, but this talking point worked for Haley, so maybe it will appeal to those intermediate voters who are already unsure about Trump, i.e., the disappointed Haley voters.",-0.8064
1544,@sandrapospyhala277,2024-05-24T22:58:42Z,2024-05-24T22:58:42Z,53,GREAT!  Yes DeNiro YOUR THE MAN!  Finally so many people speaking out against -rump and not cowering like maga.  We will SAVE OUR DEMOCRACY!,0.9049
1545,@yogikarl,2024-05-24T22:58:26Z,2024-05-24T22:58:26Z,0,Speech coach   &gt;   speech fry,0.0
1546,@curtisevans4100,2024-05-24T22:57:47Z,2024-05-24T22:57:47Z,48,We have a guy who is so small he destroyed the republic over his inability to admit he lost.  He&#39;s exactly what the founders warned about.,-0.83
1547,@lindaowens933,2024-05-24T22:57:32Z,2024-05-24T22:57:32Z,1,I am with you he has always been crazy,-0.34
1548,@emiliog.4432,2024-05-24T22:57:04Z,2024-05-24T22:57:04Z,0,"Trump may not be getting crazier but he is getting increasingly desperate, which will lead to him doing something crazy. If people care about democracy, vote for Biden and then we can have normal discussions. If Trump is elected, there won’t be any discussions.",-0.1811
1549,@seta-san2149,2024-05-24T22:56:26Z,2024-05-24T22:56:26Z,1,Why does everything he say in that video make me want to vote for Trump more.,0.0772
1550,@garybryson1900,2024-05-24T22:54:39Z,2024-05-24T22:54:39Z,1,Trump should run ads of Biden trying to make public statements.   That should be enough to convince most voters that Biden is incompetent to be president.,-0.2732
1551,@GillesParent-jl2zy,2024-05-24T22:52:44Z,2024-05-24T22:52:44Z,1,He is now getting paranoid! Thinking the raid at Mar-a-lago was an attempted assassination!,-0.7568
1552,@user-he4dr8pz5s,2024-05-24T22:50:55Z,2024-05-24T22:50:55Z,1,"Yo, Nero! The music choice is irony at its best. <br><br>Both views of Trump’s insanity (pre- and post-2020) can be correct. He’s always had mental health issues and major personality deficits. Those reached defcon 3 when he got a taste of power (after pulling the biggest con of his life), accelerated to defcon 4 when he lost, and rocketed swiftly to defcon 5 and beyond when it became clear he would be indicted. Added to the psyche issues, we’re now witnessing dementia’s effects. Reference any similarly afflicted world leader in history for what lies ahead. He only needs a fiddle at this point.",-0.3382
1553,@tonybest8964,2024-05-24T22:50:09Z,2024-05-24T22:50:09Z,0,"Why would you vote for someone who does nothing but lies, do you think is going to do what he says? Once he&#39;s in the white house you are nothing to him!!",0.5547
1554,@DhulstDirk,2024-05-24T22:50:08Z,2024-05-24T22:50:08Z,5,"By saying Trump &quot;snapped&quot; it gives cover to prior Trump voters to switch to Biden without shame. &quot;I voted for him in 2016 &amp; 2020, but he changed after he lost and I won&#39;t be voting for him again.&quot;  To say that Trump was always this way basically calls his former voters morons.  Smart move actually.",-0.1464
1555,@boscobeans,2024-05-24T22:50:02Z,2024-05-24T22:50:02Z,0,"Not one thing was true, or was edited and taken out of context. <br>Poor little Bobby, maybe his TDS is getting to the last stage.",0.4215
1556,@saanchips3965,2024-05-24T22:48:20Z,2024-05-24T22:48:20Z,77,Joe Biden&#39;s new ad with Robert De Niro is GREAT 💙💙💙💙💙💙,0.7034
1557,@Spaceman1968,2024-05-24T22:47:08Z,2024-05-24T22:47:08Z,0,Vote the ad.,0.0
1558,@richardrishko244,2024-05-24T22:46:51Z,2024-05-24T22:46:51Z,1,Vote blue save America from dictatorship trump,0.4939
1559,@rca-in-glasgow6781,2024-05-24T22:44:37Z,2024-05-24T22:44:37Z,1,I found your channel through MTN. And I’m glad I did! 👍,0.5093
1560,@rockandrolllives59,2024-05-24T22:43:41Z,2024-05-24T22:43:41Z,0,Look at all the victims comments on here😂😂😂TRUMP2024🇺🇸🇺🇸🇺🇸🇺🇸,-0.3182
1561,@gemleollc4755,2024-05-24T22:42:39Z,2024-05-24T22:42:39Z,2,Tuck Frump.,0.0
1562,@buddlebj,2024-05-24T22:41:31Z,2024-05-24T22:41:31Z,1,"A little off-topic but thank you, Tim for wearing that gorgeous string of pearls. I never wear mine because I&#39;ve felt funny since I don&#39;t ever &quot;dress up&quot; but you rock the look and I&#39;ve learned from you. It&#39;s a great look, you just justified my owning pearls! Thank you!",0.9803
1563,@kacey72456,2024-05-24T22:40:54Z,2024-05-24T22:40:54Z,11,"He grew up a spoiled rotten rich kid who was never accountable to anyone for any of his actions.  Grew up thinking that money was the only answe, and that he could buy anything he wanted and theat he could buy his way out of everything. He bought his way through high school, college and businesses. He’s an overgrown bully who is pissed that money and bullying is not getting him out of the trouble he is in. Blames everyone else and has never been held accountable for his actions. Remember, he knew the indictments were coming that is why he announced his candidacy for President so early,  just so he could say that they were trying to put the Republican nominee in jail and use it to his advantage.",-0.9371
1564,@danburnes722,2024-05-24T22:40:38Z,2024-05-24T22:40:38Z,0,Trump is just dangerous.,-0.4767
1565,@trudyzaldivar2439,2024-05-24T22:39:08Z,2024-05-24T22:39:08Z,0,💯 Trump has always been crazy.  Unfortunatwly so are the people that vote 🗳 for him.,-0.34
1566,@edmorgan9163,2024-05-24T22:37:33Z,2024-05-24T22:37:33Z,0,Once Trump sees he&#39;s trapped you can bet that if our intelligence networks actually WANT to they could expose him begging on his back back channel for Putin&#39;s help.,0.4278
1567,@kathyd9324,2024-05-24T22:36:43Z,2024-05-24T22:36:43Z,0,"Be the best part of History. <br>Vote 🔵 Blue <br>To save democracy. <br>I can say anything criticizing Biden and the Democrats but MAGA and the GOP cannot say anything criticizing Trump without getting canceled, losing their job or position, or face some other form of retribution. With Trump you&#39;ve already lost freedom of speech.",0.745
1568,@mattboyko09,2024-05-24T22:35:52Z,2024-05-24T22:35:52Z,0,"De Niro is a great actor, but as a person he’s complete garbage😂 that’s why he was able to play all those bad guy characters because that stuffs a part of who he is as a person in real life",-0.0258
1569,@oceanrock733,2024-05-24T22:34:51Z,2024-05-24T22:34:51Z,0,"If Trump deports 15 million immigrants, it will crash the Economy.",-0.4019
1570,@Johanna_Check_My_Bio,2024-05-24T22:33:34Z,2024-05-24T22:33:34Z,148,I just love Robert De Niro!!!,0.7249
1571,@user-td1fi6vu2t,2024-05-24T22:32:29Z,2024-05-24T22:32:29Z,1,"Just like most of Hollywood, he lives in a fantasy world.",0.3612
1572,@jpeachy61,2024-05-24T22:31:19Z,2024-05-24T22:31:19Z,3,I think they need to keep reminding everyone.,0.0
1573,@oceanrock733,2024-05-24T22:30:45Z,2024-05-24T22:30:45Z,0,It’s unbelievable that Trump and his followers are still lying about the most secure Election in history. And many of them are in Congress!,0.0989
1574,@user-pc5cy3nt2f,2024-05-24T22:30:39Z,2024-05-24T22:30:39Z,1,A psychopath can still snap.  I imagine Hitler got worse when he was hiding in the bunker in April 1945...,-0.6486
1575,@jpeachy61,2024-05-24T22:29:37Z,2024-05-24T22:29:37Z,1,Love the ad.  I believe he snapped beyond reach,0.6486
1576,@jazzjudy,2024-05-24T22:25:50Z,2024-05-24T22:25:50Z,4,One Flew Over the Cuckoo Nest~TRUMP  Medication time.,0.0
1577,@user-dt2rr8vb1b,2024-05-24T22:25:45Z,2024-05-24T22:25:45Z,0,"Wake up, America, in less than 24 months, we will be 250 years old!! You want to get there? Biden is the way through this dark, unpatriotic era of TFG. ✌🇺🇲✌🇺🇲✌🇺🇲",0.2225
1578,@pam18ram,2024-05-24T22:25:01Z,2024-05-24T22:25:01Z,8,"Can we call it what it is, “Corpflation”!  Corporate America did not lower the prices after the pandemic.  Government gave out money and “CA”, never lowered the prices when supply chain issues stopped.",0.1655
1579,@rockandrolllives59,2024-05-24T22:19:46Z,2024-05-24T22:19:46Z,1,De niro is a washed up old actor that is full of lies like all the Democrat party. TRUMP 2024🇺🇸🇺🇸🇺🇸,0.34
1580,@bronwynburns7421,2024-05-24T22:18:28Z,2024-05-24T22:18:28Z,0,Trumps / Republican&#39;s vile  intentions affect us all around the world. It has to stop. 😊,-0.743
1581,@diane3251,2024-05-24T22:18:21Z,2024-05-24T22:18:21Z,6,Thank you Tim. Thank you Bulwark for sharing this important stuff.,0.8316
1582,@WinteryMix84,2024-05-24T22:15:48Z,2024-05-24T22:15:48Z,2,Great ad!,0.6588
1583,@joeminella5315,2024-05-24T22:15:34Z,2024-05-24T22:15:34Z,0,"The problem is that the Democratic Party has abandoned working people and poor people for too many years. They can&#39;t overcome that in one year but just putting trump down is a questionable tactic, imo. The student loan deal just announced is something but a drop in the bucket. When is the last time any Dem said anything about the minimum wage?<br>They barely acknowledge the struggles of unions across the country. Biden spends all his off time with his ultra-rich friends at expensive resorts and mansions. We could have had Bernie, but for the scheming of the Democratic Party. America would be in a much better place today. Give people a reason to vote FOR you instead of bashing the blob.",0.295
1584,@Avi_Z.,2024-05-24T22:14:31Z,2024-05-24T22:14:31Z,2,"Love that!!!   Robert De Niro is an amazing man and actor.<br>And, I agree that trump has ALWAYS been horrid.  He’s dangerous and disgusting 🤢",0.3348
1585,@marshadipietro6700,2024-05-24T22:11:36Z,2024-05-24T22:11:36Z,10,Great Ad.  He is  loved and respected by many.  Hopefully people will see what he is trying to convey.,0.93
1586,@johnburk6564,2024-05-24T22:11:04Z,2024-05-24T22:12:05Z,0,"By saying something snapped in Trump after the 2020 election, those who voted for him in the past are let off the hook for that, and are able to justify for themselves voting for Biden this time. You think?",0.0
1587,@charlotteryner6583,2024-05-24T22:09:19Z,2024-05-24T22:09:19Z,0,"Anyone who is tRump &quot;curious&quot;<br>needs to realize that he will NEVER be what you need him to be. His loyalties are to the really, really rich people, of which you are not. $1 million isn&#39;t enough for him and you don&#39;t have it anyway. What he wants from you is your vote so that he can get elected and give great tax breaks to your bosses. Not you! On Social Security? Medicare? Disability? Those rich guys want to get rid of these programs. Remember, Congress has it&#39;s own pension and lifelong Healthcare program. Great for them, not so much for the rest of us. Wanna get rid of illegal aliens at the border? Well, Joe Biden and Demos have tried working on a bi-partisan fix, but Republicans shut it down. But Demos want a humane fix where kids are not separated from their parents. I don&#39;t know. Maybe Demos don&#39;t have all the answers but it seems to me that flushing 250 years of democracy down the toilet is a bit over the top. Biden may not be a great answer (I think he is, but it&#39;s your choice). But tRump is NO answer. 😮",0.9515
1588,@audreyhendersen3975,2024-05-24T22:08:42Z,2024-05-24T22:08:42Z,1,"You are right , ha was always crazy and evil",-0.6597
1589,@sharonhearne5014,2024-05-24T22:08:38Z,2024-05-24T22:08:38Z,0,It might be even stronger to hear Trump’s voice making some of these claims and lies while DeNiro speaks in between those takes.,-0.0516
1590,@calicomist9213,2024-05-24T22:07:22Z,2024-05-24T22:08:50Z,0,"It&#39;s easy to see the &#39;dictatorship&#39; threat since Trump tries to circumvent the laws and claims he alone has immunity from what American citizens for years have been sent to jail for. I think Trump has demonstrated that he wants to erase American laws and rights that protect us. Corrupting the court system which protects Americans is clearly on Trump&#39;s list. He doesn&#39;t want to be president of &quot;our&quot; United States, but of &quot;his&quot; United States. I&#39;m a Republican, and I&#39;m voting for the best candidate for the White House and who will protect our rights -  RFK JR 2024!",0.9571
1591,@SuperBookdragon,2024-05-24T22:07:19Z,2024-05-24T22:07:19Z,0,"Trump wont do anything about the economy , the increased costs are because of Corporate Greed. That s something Trump approves of wholeheartedly.",0.2732
1592,@islandtime5643,2024-05-24T22:07:15Z,2024-05-24T22:07:15Z,1,"Bobby De Nero to his friends…us, let’s call him Bobby.",0.0
1593,@memelc5655,2024-05-24T22:06:52Z,2024-05-24T22:06:52Z,2,"Why would you vote for someone who became unhinged after losing his power. He loved that power ! and was mean to staff, reporters, Respected leaders. He’d kick the dog if he had one. Seriously! Just say NO America!!!",0.4469
1594,@dianek.851,2024-05-24T22:06:31Z,2024-05-24T22:06:31Z,4,Wait till Ms.Swift endorses Biden,0.34
1595,@ebroskie,2024-05-24T22:05:11Z,2024-05-24T22:07:27Z,3,"You may not have De Niro&#39;s baritone, but you send a message with subtle humor(example &quot;Trump-curious&quot;)and gravitas.",0.0
1596,@ebbyeyz9871,2024-05-24T22:04:30Z,2024-05-24T22:04:30Z,208,"He was crazy then but now he’s desperate, crazy and scared. Vote 💙💙💙💙",-0.891
1597,@skyisfalling8173,2024-05-24T22:03:48Z,2024-05-24T22:03:48Z,1,"Your voice is great, Tim!  Otherwise, I think we are screwed in the most frightening way.",-0.4376
1598,@deeyates226,2024-05-24T22:02:58Z,2024-05-24T22:02:58Z,19,❤ In the words of lawyer Conway VOTE for JOE not the PSYCHO ❤,0.0
1599,@susanhayes5186,2024-05-24T22:02:57Z,2024-05-24T22:02:57Z,0,"I agree drumpf has always been crazy. It is, however, getting consistently harder for him to hide it.",-0.1531
1600,@patrickpierce1635,2024-05-24T22:02:33Z,2024-05-24T22:02:33Z,0,Sarah&#39;s gonna chime in w/that was out of context!!!!!,0.0
1601,@Bigfield47,2024-05-24T22:02:30Z,2024-05-24T22:02:30Z,40,And stole top secret documents…,0.2023
1602,@Tomana_,2024-05-24T22:02:20Z,2024-05-24T22:03:01Z,3,"here&#39;s a book someone might want to read now, not later, because no one ever mentions it though it is most factual. It&#39;s by Gary Lachman and is called Dark Star Rising: Magik &amp; Power in the Age of Trump.<br>Words to the wise: better read it folks.",0.8013
1603,@lunkis3233,2024-05-24T22:00:55Z,2024-05-24T22:01:14Z,19,Love Robert De Niro.,0.6369
1604,@galeworthington6358,2024-05-24T22:00:11Z,2024-05-24T22:00:11Z,67,My concern is I don’t think many people understand how this country will be turned upside down in another Trump administration. Life as you know it will become a nightmare.,0.0
1605,@deeyates226,2024-05-24T22:00:10Z,2024-05-24T22:00:10Z,221,❤ Vote for JOE not the PSYCHO❤,0.0
1606,@sherrybreslau1497,2024-05-24T21:59:48Z,2024-05-24T21:59:48Z,3,"Yes, gotta keep throwing the most terrifying quotes and images at them!",-0.3788
1607,@orbitboi63,2024-05-24T21:59:36Z,2024-05-24T21:59:36Z,203,Trump can&#39;t handle the truth,0.3182
1608,@deeyates226,2024-05-24T21:59:07Z,2024-05-24T21:59:07Z,18,❤ Robert de Naro is an icon and Trump is a total dizaster.There&#39;s no comparison to the two whatsoever❤,-0.296
1609,@deeyates226,2024-05-24T21:58:20Z,2024-05-24T21:58:20Z,6,"❤ Love it, love it, love it.Keep america blue❤",0.9274
1610,@rebekahcuriel-alessi2239,2024-05-24T21:57:44Z,2024-05-24T21:57:44Z,13,God bless Robert DeNiro.  🇺🇸,0.5994
1611,@dbs555,2024-05-24T21:56:49Z,2024-05-24T21:56:49Z,23,De Niro does great voiceovers.<br>Need more of those.,0.6249
1612,@SombreroChef,2024-05-24T21:56:07Z,2024-05-24T21:56:07Z,5,"Thanks, Tim!",0.4926
1613,@galeworthington6358,2024-05-24T21:56:06Z,2024-05-24T21:56:06Z,8,He’s definitely deteriorating at a rapid pace!,0.4574
1614,@bballboyjumpshot9353,2024-05-24T21:55:49Z,2024-05-24T21:55:49Z,122,"Revenge is a dangerous emotion!  He has not lost his feeble mind , he has always been a hate monger! Vote blue",-0.8374
1615,@rbgsghost8041,2024-05-24T21:55:47Z,2024-05-24T21:55:47Z,8,"Not crazy, absolutely evil",0.6974
1616,@avgStan1234,2024-05-24T21:55:44Z,2024-05-24T21:55:44Z,0,Can someone call out Trumpf on his &quot;2025 Project&quot;? Thousands of Public Servants Sacked! Millions of  &quot; ILLEGAL Immigrants&quot; put into camps! <br>How is this plan good for America? <br>How much will it cost to train new public servants and the disruption that it will cause to the US economy? <br>How much will it cost to have Millons of productive citizens in camps and  the cost of deporting them? What is the lost productivity to the US GDP in Dollars when you loss of Millions of Workers? <br>What will this MASSIVE disruption do to prices of everyday goods and services? <br><br>So many more questions about REAL economy policies that will impact REAL people that need to be asked before you vote for anyone!,-0.9164
1617,@gwendolenshepard9124,2024-05-24T21:54:24Z,2024-05-24T21:54:24Z,13,"Tim, your voice is great. I was a Republican until trump. I couldn&#39;t stand the thought of being linked with any party so nasty and weak to follow the orange gas bag.",-0.2453
1618,@tommarney1561,2024-05-24T21:52:50Z,2024-05-24T21:52:50Z,0,The Democrats need to explain how Trump wouldn&#39;t have avoided inflation had he won in 2020 and will make it worse if he wins in 2024.,0.4404
1619,@pcbacklash_3261,2024-05-24T21:52:38Z,2024-05-24T21:52:38Z,0,"Just a word to Joe Biden:  I&#39;m currently planning on voting for you this November, but you&#39;re making it harder and harder with these repeated lies about Trump&#39;s &quot;bloodbath&quot; comment.  I don&#39;t like the Right-wing&#39;s constant lying, and I DON&#39;T need to hear it from our side.  If I can&#39;t trust EITHER side, what&#39;s the f@cking point of even voting?!!!",-0.3561
1620,@dmorgan6503,2024-05-24T21:52:02Z,2024-05-24T21:52:02Z,3,"please stop with saying inflation, IT&#39;S CORPORATE GREED . COMPANYS ARE POSTING RECORD PROFITS!!!!!!!!!!!!",-0.6706
1621,@iamkathyjones,2024-05-24T21:51:12Z,2024-05-24T21:51:12Z,214,"I agree Trump&#39;s always been crazy, but he&#39;s definitely worse now... and definitely losing his mental faculties.",-0.1027
1622,@layniez2801,2024-05-24T21:50:23Z,2024-05-24T21:50:23Z,2,People need to be reminded of Trump&#39;s dangerous behavior bc many look back and glorify the Trump days.,0.1531
1623,@emilyw3483,2024-05-24T21:49:55Z,2024-05-24T21:49:55Z,5,"I am sad that the anger of men toward women is so vast that they do not defend women&#39;s right to choose, still will vote for this man even if his phone conversations and comments seem to admit he exploits them.   Normalize that?    That&#39;s what electing Trump means.  I see it that way and wonder how anyone can see it differently.  Fathers?    Moms?   Girls?",-0.8541
1624,@thatguy8869,2024-05-24T21:49:52Z,2024-05-24T21:49:52Z,14,"His base will look at this and say something like &quot;Yes, I want Trump to win because he has been ordained by God to be a dictator&quot;.  All the more resaon to take Trump&#39;s threats seriously.",0.6369
1625,@lynnevanvorce7727,2024-05-24T21:49:36Z,2024-05-24T21:49:36Z,0,"That was a fantastic ad ! I’m in the same camp, but he has gotten so much worse since 2016, and 2020, but he went off the rails when he loses.",-0.7586
1626,@kimberlydragone6015,2024-05-24T21:48:55Z,2024-05-24T21:48:55Z,0,I was thinking the same. “Always crazy and sick”,-0.34
